imdb_title_id,mean_vote,votes_10,votes_9,votes_8,votes_7,votes_6,votes_5,votes_4,votes_3,votes_2,votes_1
tt0108342,4.2,50,15,16,55,69,142,164,130,119,104
tt0108348,5.5,54,9,27,48,55,68,41,43,23,31
tt0108350,3.8,81,22,32,46,58,116,182,230,176,244
tt0108355,7.4,403,28,68,130,188,110,57,20,20,19
tt0108356,6.7,71,29,85,116,155,59,29,15,5,11
tt0108358,8.0,24928,21963,35372,24266,9597,3759,1414,716,395,734
tt0108359,6.7,17,25,30,63,38,15,20,7,2,4
tt0108360,4.3,23,7,5,6,23,30,37,46,29,39
tt0108366,6.3,279,183,398,560,491,276,126,78,54,270
tt0108369,5.9,18,1,34,50,72,51,22,27,3,7
tt0108370,6.3,33,61,98,172,135,85,53,36,14,22
tt0108372,4.6,7,7,14,26,28,56,32,11,17,46
tt0108376,7.3,19,16,23,20,8,4,2,0,1,9
tt0108388,6.2,149,110,267,400,526,288,156,84,72,78
tt0108394,8.0,15148,17420,26927,15945,5895,2289,1029,595,396,795
tt0108395,5.7,695,212,482,823,1049,993,579,400,325,492
tt0108399,8.0,34270,39861,66237,39471,13519,4614,1839,973,587,1186
tt0108405,7.1,7,13,25,36,22,6,1,5,1,0
tt0108408,6.6,6,17,21,23,22,12,4,4,5,4
tt0108410,6.6,296,199,514,883,866,453,177,66,35,65
tt0108418,6.5,23,9,25,51,52,32,6,4,1,9
tt0108420,5.4,15,4,6,23,32,15,12,7,6,23
tt0108421,7.2,55,36,64,99,41,18,12,4,2,16
tt0108425,7.3,81,100,241,216,101,49,21,12,14,12
tt0108429,9.0,845,205,133,78,44,18,8,9,13,26
tt0108435,6.7,92,76,107,156,121,68,55,21,22,22
tt0108443,6.5,18,16,19,30,29,31,8,1,8,5
tt0108447,5.4,66,21,65,111,144,195,121,75,48,54
tt0108451,7.1,1813,1125,2038,3155,2346,1080,465,202,116,165
tt0108457,5.7,28,13,16,66,98,83,36,24,16,15
tt0108470,4.4,19,9,23,26,58,109,133,74,61,43
tt0108471,7.4,247,180,248,231,117,60,38,31,20,43
tt0108473,6.4,1085,926,2897,6137,6219,2864,1239,617,371,471
tt0108478,6.2,17,13,29,19,39,24,9,5,7,12
tt0108480,7.4,44,23,27,47,27,14,3,3,4,4
tt0108484,6.5,35,32,76,99,98,37,24,18,11,13
tt0108490,8.6,332,116,118,62,21,7,4,1,3,29
tt0108495,5.0,48,6,19,43,43,72,85,58,33,41
tt0108500,7.2,3806,3120,6548,8957,4877,2050,914,494,339,411
tt0108504,8.0,1318,712,941,556,252,100,56,24,30,223
tt0108509,7.3,45,41,61,100,50,26,11,5,1,3
tt0108517,5.6,352,154,335,667,1117,1270,678,397,182,157
tt0108521,6.7,65,56,83,102,101,94,32,11,14,9
tt0108525,6.3,4337,3030,8417,17815,21293,11689,4908,2037,1126,1181
tt0108526,6.4,1600,569,1370,2466,3134,1978,960,579,283,364
tt0108528,6.1,13,3,18,19,57,34,9,5,4,3
tt0108539,5.0,940,302,658,1123,1747,2288,1923,1364,999,1092
tt0108542,5.7,9,5,11,32,65,50,24,12,5,5
tt0108550,7.9,27450,35614,73524,48923,15381,5103,1894,905,584,944
tt0108551,7.5,2335,1666,3905,5060,2287,767,280,115,76,125
tt0108554,5.8,14,9,21,33,31,29,18,6,17,10
tt0108555,6.3,101,67,152,326,440,232,130,46,28,19
tt0108557,7.2,90,50,69,79,83,43,19,10,6,12
tt0108558,5.8,22,4,15,23,21,27,10,9,7,17
tt0108559,6.3,72,27,32,49,94,74,31,15,18,18
tt0108560,5.3,356,158,1067,1143,1219,1317,1079,1005,959,115
tt0108565,5.9,127,84,169,286,422,381,195,77,72,64
tt0108568,5.3,38,5,13,30,25,36,42,41,15,19
tt0108569,6.0,152,77,144,212,241,307,154,80,48,67
tt0108574,7.9,235,226,315,223,95,31,19,10,7,19
tt0108576,4.0,21,2,3,5,15,17,20,21,25,45
tt0108577,5.2,102,28,92,144,232,321,242,147,91,71
tt0108583,7.0,186,211,510,584,358,190,72,36,38,45
tt0108588,4.4,29,8,21,27,42,78,120,83,52,44
tt0108592,6.9,502,351,1003,2275,1382,512,144,68,31,55
tt0108593,6.9,319,188,445,980,702,262,81,61,23,42
tt0108596,7.3,396,334,524,735,435,193,88,33,30,39
tt0108597,6.3,51,41,96,116,173,96,72,15,17,11
tt0108600,6.9,64,48,65,136,104,34,19,6,9,18
tt0108601,6.4,23,12,16,50,53,35,17,6,3,6
tt0108602,7.9,34,51,53,37,8,4,2,1,3,6
tt0108606,6.0,61,47,131,178,267,203,95,44,28,29
tt0108607,6.5,21,10,34,77,101,36,12,7,3,3
tt0108608,7.4,30,38,67,78,35,5,1,1,3,8
tt0108609,5.6,25,15,35,62,97,74,42,33,26,20
tt0108610,6.1,16,11,13,32,40,35,17,5,5,6
tt0108611,7.3,39,36,96,99,41,15,4,3,2,11
tt0108613,6.6,11,3,18,43,47,14,9,2,0,2
tt0108614,6.2,84,57,100,207,295,171,94,33,23,25
tt0108620,5.6,8,0,5,16,29,28,8,9,3,3
tt0108622,7.0,47,22,63,97,70,29,13,8,6,3
tt0108624,6.6,327,171,421,730,766,350,164,91,54,67
tt0108630,6.7,34,33,55,64,65,27,20,8,11,8
tt0108633,5.9,98,67,176,443,729,491,194,75,53,52
tt0108636,6.0,74,22,37,56,45,66,49,32,26,23
tt0108640,6.5,10,5,20,36,38,18,7,5,0,3
tt0108649,5.3,62,54,72,94,68,38,37,16,17,171
tt0108650,6.8,91,42,136,236,183,82,35,31,9,11
tt0108652,7.1,19,9,21,25,13,4,3,2,3,5
tt0108654,6.0,22,15,24,40,61,69,21,12,4,14
tt0108656,6.9,530,321,898,1870,1216,484,170,80,36,62
tt0108658,6.8,26,14,43,55,59,22,13,4,1,4
tt0108660,7.3,34,13,31,36,18,8,8,2,1,8
tt0108670,6.2,61,41,114,155,220,110,73,33,15,31
tt0108677,8.2,216,167,188,139,39,23,3,5,3,19
tt0108922,6.5,38,9,13,25,29,29,14,8,5,8
tt0108997,6.4,23,6,23,32,36,21,10,11,3,8
tt0108999,6.7,25,7,12,18,24,28,4,3,4,2
tt0109000,7.3,492,286,460,514,275,134,91,53,41,103
tt0109001,6.4,28,28,82,170,136,66,34,10,11,23
tt0109010,7.3,396,339,792,830,398,141,68,28,26,83
tt0109015,4.9,869,170,344,681,1031,1361,1222,1111,686,858
tt0109020,7.3,531,764,1806,1979,849,374,166,90,64,74
tt0109021,7.0,834,354,685,965,930,511,215,108,80,75
tt0109028,7.4,198,252,393,427,239,89,47,20,17,17
tt0109030,6.2,7,5,11,27,21,14,11,0,3,4
tt0109033,4.4,24,3,0,10,9,13,22,19,19,33
tt0109034,6.9,156,85,311,541,351,175,41,24,17,20
tt0109035,6.9,1639,794,1997,3835,3099,1275,472,232,105,247
tt0109040,7.0,25122,21286,52282,83494,49113,20778,9129,4757,2984,3405
tt0109042,5.1,16,8,15,24,34,37,41,16,12,25
tt0109045,7.6,6948,6547,12464,10891,4560,1831,837,447,334,807
tt0109057,6.1,8,7,12,25,21,12,11,11,2,4
tt0109059,6.4,27,26,56,81,86,51,31,13,8,8
tt0109066,7.5,484,513,853,702,356,153,98,72,36,64
tt0109067,5.7,523,173,500,1183,2022,2056,1043,454,190,164
tt0109068,6.3,2995,1679,4803,9983,12433,7311,3246,1482,737,741
tt0109071,7.5,238,190,300,291,169,68,46,26,6,28
tt0109075,6.2,28,9,60,41,85,34,21,8,8,20
tt0109084,7.3,27,24,27,31,21,7,6,4,1,7
tt0109086,5.3,58,15,23,29,53,83,68,44,32,39
tt0109091,7.7,318,3,7,15,26,29,29,37,22,31
tt0109093,7.1,624,679,1196,1352,852,357,192,102,80,121
tt0109098,4.2,100,25,45,82,103,135,149,153,144,289
tt0109099,5.9,136,81,190,401,585,466,191,131,49,56
tt0109101,6.4,15,11,30,47,40,30,14,5,3,7
tt0109102,5.7,4,4,10,13,28,24,15,1,3,4
tt0109105,6.7,12,11,26,23,22,8,6,2,4,5
tt0109116,4.8,23,5,17,35,48,75,54,50,37,29
tt0109117,8.3,20066,10859,7256,3562,1645,951,628,490,601,2326
tt0109120,6.1,691,214,495,936,1412,1335,589,330,171,141
tt0109123,5.8,19,15,30,68,72,51,31,22,11,16
tt0109125,5.7,35,12,35,23,38,38,33,23,19,19
tt0109127,6.3,2276,1129,3075,5886,7646,4698,2031,930,484,451
tt0109134,8.0,2616,430,586,856,530,340,151,83,62,176
tt0109136,6.3,17,20,21,54,82,49,11,3,5,7
tt0109137,6.1,7,5,28,52,56,29,12,6,6,6
tt0109144,4.8,75,26,36,67,141,163,197,117,92,88
tt0109157,6.0,13,5,6,28,56,35,13,5,4,3
tt0109162,6.0,290,176,521,1324,2090,1395,603,256,83,80
tt0109178,5.7,69,24,50,99,111,147,92,61,24,24
tt0109185,6.4,9,11,31,51,40,19,7,7,2,10
tt0109190,6.4,5518,2428,5384,8414,8954,5991,3416,1902,1277,1404
tt0109191,5.6,11,9,10,20,28,23,12,6,3,17
tt0109195,5.7,49,19,32,78,112,108,75,36,21,22
tt0109196,4.7,15,7,6,13,33,57,47,34,15,27
tt0109198,5.3,559,241,561,1319,2425,2818,1691,934,484,452
tt0109201,6.7,28,10,30,72,56,31,15,5,4,2
tt0109206,7.7,683,664,1237,961,383,167,58,33,36,76
tt0109217,5.2,33,18,50,62,70,104,89,46,27,48
tt0109219,7.1,622,637,1187,1380,834,433,210,97,70,117
tt0109226,5.2,21,8,14,25,46,60,20,14,4,40
tt0109227,5.1,31,8,19,20,46,58,41,35,33,26
tt0109234,5.1,28,4,12,10,18,51,29,28,17,16
tt0109235,7.8,51,69,86,44,15,5,5,7,8,6
tt0109236,6.6,16,12,38,93,81,32,7,2,2,7
tt0109237,6.8,13,14,27,38,43,8,3,1,4,5
tt0109254,5.6,3101,1544,4766,11411,19465,17576,8484,4311,2294,1732
tt0109255,6.8,414,557,1000,1501,1155,534,224,136,81,121
tt0109263,6.4,9,6,9,29,40,12,7,4,0,2
tt0109265,7.0,15,16,31,46,18,14,7,0,4,3
tt0109266,6.5,52,36,85,93,80,46,22,17,7,37
tt0109271,4.5,22,7,13,15,20,43,49,35,23,43
tt0109273,6.7,23,26,48,74,84,37,16,5,3,4
tt0109277,7.9,574,196,330,307,132,76,23,22,10,58
tt0109279,7.0,1387,654,1277,2176,1783,946,412,175,110,104
tt0109287,5.5,1328,401,1134,2304,3691,4110,2474,1493,830,855
tt0109288,5.3,687,294,578,951,1483,1654,1308,879,659,502
tt0109297,6.3,264,259,780,1949,2477,1186,402,181,79,86
tt0109300,4.6,24,3,6,17,48,74,61,30,25,38
tt0109303,6.3,992,840,3102,7030,8589,4211,1557,692,360,341
tt0109305,6.3,603,432,1340,2894,3355,1834,822,341,161,186
tt0109306,6.5,430,321,892,1813,1808,775,340,145,66,100
tt0109307,5.9,57,25,56,93,141,141,69,34,21,17
tt0109312,6.4,25,22,34,25,19,22,17,12,11,10
tt0109321,6.4,400,124,294,676,979,584,285,107,56,44
tt0109323,5.6,43,18,43,66,74,101,68,50,28,21
tt0109324,6.7,173,100,42,80,52,50,29,32,40,60
tt0109327,6.4,988,523,1256,2067,2338,1516,764,436,189,263
tt0109330,5.3,7,6,14,27,45,33,25,19,18,5
tt0109331,7.6,80,25,30,34,20,6,13,8,2,12
tt0109336,4.9,9,4,6,2,16,24,21,13,10,9
tt0109340,7.5,312,375,822,829,380,134,48,23,15,31
tt0109345,5.4,14,5,8,22,33,38,31,14,10,9
tt0109348,7.5,3512,5029,10213,9404,3803,1464,529,282,160,396
tt0109352,5.9,31,15,37,62,89,79,38,25,9,15
tt0109353,6.5,21,4,15,25,32,14,1,3,3,11
tt0109354,6.2,59,23,50,68,81,37,41,17,19,28
tt0109356,7.2,49,28,26,32,39,21,10,5,7,4
tt0109357,6.3,149,101,243,651,648,313,118,73,42,66
tt0109359,6.4,14,4,15,27,22,19,13,5,1,2
tt0109360,4.2,32,8,9,21,37,54,75,88,59,58
tt0109361,5.5,1098,307,619,890,1100,1062,887,644,508,903
tt0109364,3.7,36,8,4,14,8,14,34,40,52,99
tt0109366,6.7,42,29,75,97,63,18,12,10,8,24
tt0109368,6.1,74,45,97,191,211,119,76,31,21,64
tt0109369,6.4,1179,405,859,1390,1835,1534,624,373,225,229
tt0109370,6.1,1236,729,1693,2982,3665,2515,1208,697,373,757
tt0109372,7.8,278,80,137,88,70,29,21,18,12,27
tt0109374,6.7,211,172,302,498,530,259,109,58,19,35
tt0109376,3.2,413,51,67,79,132,205,286,431,709,1773
tt0109378,6.8,31,36,80,190,118,47,18,1,5,7
tt0109380,7.0,179,81,215,358,212,104,39,25,13,33
tt0109382,7.4,766,968,1882,1812,787,328,137,81,50,120
tt0109383,5.4,22,6,16,25,41,59,42,22,11,11
tt0109384,7.1,94,69,179,220,123,44,31,16,15,18
tt0109385,6.8,16,14,33,38,18,10,10,1,8,4
tt0109386,5.3,5,5,24,68,148,127,70,40,19,9
tt0109391,5.1,91,16,9,19,26,31,42,53,35,79
tt0109400,5.0,24,7,13,19,35,53,28,33,20,28
tt0109402,6.0,1009,532,1439,3150,4431,3274,1548,759,392,387
tt0109403,5.2,239,101,226,658,1151,1452,895,489,239,225
tt0109405,5.9,16,6,16,11,27,25,10,12,5,7
tt0109412,6.2,169,93,279,402,485,294,174,95,58,84
tt0109415,4.4,461,137,200,412,667,974,1139,1021,730,833
tt0109417,6.3,210,180,621,1521,1947,843,275,112,57,78
tt0109424,8.1,12527,13629,17158,9769,3612,1394,629,372,265,670
tt0109428,6.7,16,19,28,84,36,25,11,4,4,3
tt0109430,6.7,20,18,23,40,31,13,12,6,4,7
tt0109439,5.6,564,319,986,2687,4753,4579,2247,914,467,370
tt0109440,7.7,1369,1421,2290,1618,707,360,172,99,74,131
tt0109442,4.7,115,23,28,85,141,210,280,180,125,118
tt0109443,5.8,186,143,276,620,833,779,384,186,72,100
tt0109444,7.0,3965,5544,18114,33858,17291,5496,1760,725,353,459
tt0109445,7.9,40468,36737,59972,39820,16219,6767,3165,1949,1403,2706
tt0109446,6.8,2795,3036,10044,20896,14258,4669,1658,665,328,444
tt0109447,5.8,1096,311,599,781,784,861,644,499,381,654
tt0109448,6.8,12,13,22,21,10,7,2,1,2,10
tt0109449,5.2,48,15,21,39,57,71,69,53,38,35
tt0109450,6.5,382,439,975,1872,1756,840,337,144,105,135
tt0109454,7.1,152,187,298,482,299,140,54,27,10,22
tt0109456,5.3,961,631,1478,2910,4259,4740,3144,2019,1205,1032
tt0109461,7.1,32,30,25,35,37,27,9,4,1,4
tt0109466,5.9,17,2,4,20,28,28,12,1,4,8
tt0109478,5.7,226,62,73,64,116,166,143,113,91,110
tt0109480,5.2,274,91,303,696,1286,1520,970,573,258,286
tt0109484,6.9,1535,850,1817,2860,2602,1335,530,243,127,212
tt0109491,7.0,80,61,124,182,131,56,23,10,8,11
tt0109493,6.0,521,260,673,1412,1915,1500,723,316,155,171
tt0109494,4.7,35,9,34,46,95,98,133,89,55,50
tt0109498,4.3,34,8,26,33,51,66,88,66,46,97
tt0109503,5.1,28,12,18,21,25,50,47,38,27,21
tt0109504,7.1,1247,873,1734,2306,1382,615,311,170,141,285
tt0109506,7.8,31117,23308,42897,35859,16612,6948,3049,1541,992,1308
tt0109514,7.8,1241,271,127,92,128,99,79,39,54,257
tt0109515,3.9,75,16,19,38,72,127,160,188,160,195
tt0109517,4.4,71,15,42,61,96,138,197,130,115,152
tt0109518,4.0,50,10,15,30,64,88,120,98,132,126
tt0109520,6.3,3368,1570,3482,6648,8792,6160,2837,1413,705,654
tt0109521,7.3,21,13,24,23,6,7,1,3,0,7
tt0109524,6.6,15,6,27,54,57,21,7,5,0,5
tt0109526,5.8,21,7,5,9,20,14,13,4,4,15
tt0109529,7.7,253,174,216,178,116,59,31,19,7,25
tt0109532,5.1,11,8,9,17,21,50,31,21,10,12
tt0109534,4.1,30,17,18,27,48,65,94,58,65,110
tt0109536,4.8,27,4,5,11,20,26,41,24,16,28
tt0109540,5.4,15,3,7,39,81,73,36,14,13,13
tt0109545,3.0,8,1,2,4,9,12,12,31,32,57
tt0109546,5.1,34,7,13,20,49,57,57,26,41,19
tt0109550,6.1,138,121,243,396,382,227,153,89,70,91
tt0109551,5.0,53,16,27,60,101,176,165,102,36,36
tt0109553,5.7,32,19,38,63,87,111,55,29,13,23
tt0109555,8.3,9952,2310,3642,2874,1119,467,199,124,96,988
tt0109563,6.0,25,10,23,19,26,39,22,14,3,12
tt0109566,5.6,27,15,20,36,35,59,30,19,15,18
tt0109569,5.0,15,3,13,15,39,68,50,25,12,14
tt0109573,5.4,21,10,10,24,28,41,31,16,10,18
tt0109575,6.0,343,166,395,603,763,576,386,226,110,161
tt0109576,5.0,23,8,6,9,29,36,35,11,20,26
tt0109578,5.1,580,140,307,538,1066,1475,1125,724,418,474
tt0109579,7.3,1605,2592,6284,6888,2767,989,438,168,127,219
tt0109588,5.1,18,2,4,11,15,25,24,19,10,9
tt0109592,7.4,3251,2496,4323,4205,2425,1191,638,354,275,353
tt0109593,5.2,178,78,104,178,235,312,283,209,131,175
tt0109595,4.5,21,2,8,8,11,11,23,36,25,17
tt0109596,2.6,46,5,2,1,2,7,6,7,29,254
tt0109610,5.7,8,4,15,24,28,28,19,12,3,5
tt0109611,5.7,6,3,7,16,36,25,12,2,6,5
tt0109612,6.0,27,13,18,29,34,41,25,15,7,9
tt0109614,6.3,18,5,18,25,24,8,9,4,5,10
tt0109625,7.3,19,35,66,66,36,17,9,2,0,3
tt0109627,4.0,135,27,45,67,103,121,153,214,201,330
tt0109635,6.1,1489,1356,4689,10831,13986,7534,2952,1369,657,687
tt0109642,7.5,4250,4833,10788,10804,4530,1575,629,276,132,234
tt0109643,5.0,18,3,6,15,25,29,20,15,18,17
tt0109655,7.3,122,129,255,288,138,65,19,9,13,24
tt0109656,4.6,11,1,3,6,20,19,13,14,5,23
tt0109661,6.1,67,26,38,63,79,90,56,22,18,24
tt0109665,6.4,315,208,517,924,1099,554,254,118,78,91
tt0109675,5.1,56,12,28,51,67,76,82,41,33,71
tt0109676,5.7,822,472,1042,2989,5454,4568,1984,845,383,394
tt0109678,5.2,20,7,14,41,68,78,54,28,14,22
tt0109683,7.0,186,131,438,795,473,168,60,22,23,26
tt0109685,7.7,116,151,227,165,59,27,9,5,4,24
tt0109686,7.4,53350,41444,79240,85646,43503,19847,9643,5531,3871,5321
tt0109688,7.3,1801,1741,2906,2948,1690,802,419,243,149,192
tt0109691,7.6,59,36,54,42,27,7,3,3,9,7
tt0109699,7.1,368,99,220,471,358,150,55,37,17,34
tt0109702,6.9,154,153,334,388,216,110,58,24,28,58
tt0109705,6.2,17,11,33,31,34,9,19,5,4,17
tt0109707,7.8,26456,30301,50147,31501,12644,5092,2360,1291,875,2266
tt0109710,5.0,18,5,15,44,34,70,43,33,18,26
tt0109721,5.8,8,11,19,56,82,51,25,15,9,8
tt0109723,4.8,518,130,251,393,651,923,1016,816,543,547
tt0109731,7.1,201,541,957,1291,662,269,108,65,33,42
tt0109732,7.6,36,16,29,26,10,2,0,1,2,11
tt0109733,6.9,99,77,153,228,138,77,32,21,13,20
tt0109735,5.9,21,4,29,40,47,40,16,6,9,16
tt0109738,7.4,51,64,93,111,36,27,17,9,2,2
tt0109739,5.0,265,48,77,179,261,446,393,256,166,237
tt0109742,5.2,30,12,16,35,52,57,56,29,21,27
tt0109744,5.7,28,22,64,113,144,131,75,48,22,21
tt0109747,8.0,486,440,616,410,140,72,29,16,11,24
tt0109751,7.5,42,38,31,47,24,12,4,1,1,11
tt0109758,4.6,388,178,349,451,726,929,1057,873,683,775
tt0109759,7.2,2344,2406,3910,3731,2215,1162,682,375,253,564
tt0109760,4.7,44,10,32,38,69,103,99,55,32,89
tt0109761,5.1,29,15,42,55,95,152,109,67,43,31
tt0109764,4.2,6,4,2,0,15,10,20,16,14,13
tt0109765,5.5,73,20,48,67,120,159,88,53,33,43
tt0109770,4.3,472,66,149,235,442,604,829,707,521,864
tt0109771,7.1,639,570,1289,1711,1068,489,206,108,61,70
tt0109775,4.4,19,2,5,20,37,28,32,33,22,42
tt0109781,7.6,587,528,889,709,324,149,84,49,46,67
tt0109783,5.5,140,50,153,298,544,678,374,162,69,87
tt0109784,7.3,94,47,76,93,75,21,21,11,7,13
tt0109785,6.7,50,27,76,88,83,45,26,12,5,13
tt0109786,6.3,14,7,16,22,21,21,8,3,4,7
tt0109788,4.6,48,6,12,20,32,37,61,40,33,64
tt0109791,7.2,431,353,965,1116,555,227,105,45,27,74
tt0109793,4.5,11,5,6,7,7,10,19,27,21,9
tt0109795,4.8,26,1,9,5,8,8,13,10,8,37
tt0109798,6.0,122,129,331,643,855,476,266,122,88,72
tt0109800,6.6,13,18,58,92,82,29,10,4,9,3
tt0109803,6.4,17,6,20,44,51,25,15,7,1,2
tt0109808,5.3,7,5,21,42,93,102,64,23,14,9
tt0109809,5.1,125,29,94,137,171,227,179,152,107,141
tt0109810,5.5,20,12,3,7,26,15,22,13,8,14
tt0109811,4.8,14,12,12,28,50,74,52,21,27,42
tt0109813,5.0,2966,994,2938,7144,13780,18517,13452,7482,4085,3056
tt0109816,6.2,130,73,159,159,200,167,93,45,45,72
tt0109823,6.8,137,52,113,191,185,89,47,35,11,25
tt0109828,6.3,29,14,38,57,73,44,15,15,6,14
tt0109830,8.7,603061,536316,361096,146404,49725,22185,11439,7519,5833,11912
tt0109831,7.1,9175,13626,32602,42640,21782,8599,3558,1728,1068,1348
tt0109834,6.7,20,23,37,67,49,14,16,3,4,8
tt0109835,6.0,107,59,107,221,324,274,109,67,35,39
tt0109836,6.4,2633,2458,7112,13462,12527,6312,2885,1290,783,859
tt0109838,6.5,940,414,813,1142,1073,755,377,261,225,238
tt0109840,4.8,31,8,22,38,98,125,111,58,47,45
tt0109842,7.8,1863,1892,3511,2767,1092,399,146,76,59,128
tt0109855,7.4,233,148,213,292,133,82,42,20,14,21
tt0109858,5.1,113,33,71,102,113,130,132,103,107,129
tt0109872,7.0,194,87,122,213,184,91,51,22,12,32
tt0109884,6.0,83,21,48,43,77,66,39,20,14,51
tt0109890,5.8,646,382,1282,3013,4745,3646,1600,734,338,424
tt0109893,5.8,51,18,27,57,70,81,42,19,18,35
tt0109896,1.4,8,1,3,4,10,2,4,1,7,432
tt0109900,7.8,306,104,133,125,84,42,22,23,18,28
tt0109905,3.1,30,3,4,8,18,32,43,65,81,151
tt0109906,7.5,982,340,325,466,465,337,149,56,40,69
tt0109912,5.2,140,15,62,78,109,138,120,84,91,114
tt0109913,5.9,198,134,240,286,331,257,160,119,91,153
tt0109916,6.1,368,137,351,711,1064,701,373,184,94,112
tt0109917,5.4,34,19,51,97,150,175,108,45,38,34
tt0109920,5.1,76,29,102,223,484,637,369,177,100,99
tt0109922,5.8,60,20,60,143,177,143,51,42,19,54
tt0109924,4.5,15,3,12,14,13,21,18,16,28,31
tt0109930,6.9,48,12,33,28,17,8,8,2,3,23
tt0109933,6.1,37,12,14,12,11,16,16,15,6,17
tt0109936,6.4,811,518,1553,3114,3564,1843,679,300,140,158
tt0109942,6.5,53,92,288,516,441,208,83,37,21,40
tt0109945,6.2,16,6,11,16,20,15,6,6,2,9
tt0109949,7.1,122,124,342,411,255,96,31,16,14,15
tt0109951,6.3,768,568,1832,3722,4459,2253,904,413,231,206
tt0109958,7.4,96,116,262,252,112,25,12,9,6,21
tt0109959,5.5,227,86,214,397,598,757,430,286,119,137
tt0109962,7.4,586,571,1234,1620,743,289,104,38,27,59
tt0109965,6.4,471,152,338,497,596,443,230,166,93,111
tt0109969,4.5,184,14,20,41,36,82,126,155,138,208
tt0109981,6.7,18,13,30,56,38,23,9,3,4,5
tt0109982,6.0,32,15,23,44,49,47,24,17,13,12
tt0109986,4.9,13,3,6,19,34,60,48,28,9,14
tt0109987,3.9,17,1,6,6,6,17,45,37,38,30
tt0109991,7.1,26,15,42,34,25,11,5,3,2,8
tt0109994,7.5,48,40,62,68,33,15,3,2,1,11
tt0110005,7.5,7560,8126,15633,13954,6642,2788,1289,732,519,876
tt0110006,7.0,3886,1689,3655,5685,4989,2546,1069,545,307,352
tt0110008,7.4,2203,2742,6554,6953,3315,1112,421,215,126,238
tt0110013,7.0,18,13,12,23,14,10,5,3,2,3
tt0110022,3.0,40,6,11,20,44,103,149,223,264,334
tt0110024,5.5,48,34,67,60,70,75,67,38,36,59
tt0110027,4.6,782,291,623,1480,2635,3834,4005,2716,1599,1592
tt0110029,6.1,12,4,10,22,15,21,6,7,2,6
tt0110034,6.5,12,3,19,16,21,16,3,7,0,4
tt0110036,6.3,86,49,121,269,319,153,65,48,27,29
tt0110040,3.2,7,3,8,2,3,8,7,24,23,49
tt0110044,5.4,78,29,73,145,233,304,188,106,54,54
tt0110045,5.5,3,2,12,21,32,24,12,9,4,6
tt0110051,6.9,9,7,25,42,25,9,4,0,2,2
tt0110052,7.1,299,225,85,31,68,95,91,43,62,48
tt0110053,7.1,32,17,51,67,42,9,7,6,5,3
tt0110054,6.5,403,249,677,1333,1394,594,273,137,94,87
tt0110061,5.3,48,4,5,6,18,29,41,24,22,20
tt0110064,5.2,503,202,323,443,499,617,620,505,430,446
tt0110066,6.2,699,378,722,1002,1369,962,561,352,243,133
tt0110071,6.4,44,29,61,100,151,61,26,14,12,16
tt0110073,6.4,81,24,77,155,230,127,62,15,12,14
tt0110074,7.4,6549,9363,21013,21933,9809,3757,1562,735,491,648
tt0110076,7.6,4668,2530,3880,3282,1641,768,348,231,240,786
tt0110080,7.1,50,54,112,183,98,36,15,8,4,11
tt0110081,8.3,4141,4050,4179,1879,544,209,88,57,73,343
tt0110083,5.3,3,3,9,27,33,37,31,11,2,7
tt0110091,7.1,340,132,225,227,224,144,60,29,21,84
tt0110093,5.4,310,251,559,1533,2643,2886,1538,766,408,403
tt0110097,5.8,132,80,209,356,590,519,272,115,51,80
tt0110099,6.4,1243,997,2794,5603,6530,3507,1419,537,292,351
tt0110101,7.2,19,23,44,44,27,10,4,0,2,6
tt0110105,7.0,349,7,7,7,10,25,27,26,63,88
tt0110108,4.1,43,10,15,11,28,56,86,74,44,109
tt0110115,6.7,114,103,229,309,337,166,56,25,15,24
tt0110116,7.6,3432,3122,6142,5677,2576,986,430,197,114,149
tt0110117,4.9,33,1,14,29,35,65,52,43,18,37
tt0110118,4.5,16,4,4,10,11,24,33,25,24,18
tt0110123,5.2,787,273,642,1342,2215,2555,1923,1253,832,732
tt0110125,6.5,46,29,93,195,179,77,35,18,8,11
tt0110134,4.2,41,8,6,18,24,45,59,51,19,97
tt0110136,3.7,17,1,2,2,18,14,4,8,5,66
tt0110137,6.7,213,81,175,263,248,160,72,29,26,47
tt0110138,3.9,15,1,6,11,10,20,40,37,35,37
tt0110140,3.8,26,3,5,8,12,17,26,44,42,60
tt0110141,3.4,23,8,7,10,13,11,11,23,42,109
tt0110148,7.6,35214,41882,88624,72179,29643,11164,4761,2419,1438,2214
tt0110153,4.7,20,12,18,16,19,31,51,41,27,30
tt0110155,6.2,124,75,138,288,291,153,73,39,20,115
tt0110156,5.2,18,2,13,13,13,12,11,11,7,23
tt0110167,6.5,1876,1484,4277,9389,10180,4468,1717,702,334,333
tt0110168,6.0,138,74,136,214,299,232,137,64,51,68
tt0110169,3.3,819,109,200,350,426,627,648,948,1368,3743
tt0110170,7.2,44,4,21,25,18,4,6,7,2,9
tt0110171,6.9,111,83,254,309,155,84,40,28,20,27
tt0110177,7.8,354,7,9,33,36,46,27,20,21,40
tt0110186,7.0,548,246,526,849,733,350,122,69,41,91
tt0110189,5.2,331,82,124,208,284,336,315,261,218,268
tt0110197,5.5,164,99,208,392,650,665,392,221,113,126
tt0110198,6.8,14,3,14,27,29,11,8,2,1,0
